item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test49_t1809_s08	3	8	49	test49	1809	\tif	if	t	8	1760	.Logf	0.002877	".Assert Expect ations (t )  {\n \t\t \tt [SOURCE:.Logf] ("" Expect ations  didn 't  match  for  Mock"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  ! m .Assert Expect ations (t )  {\n	"\t\t\tif !m.AssertExpectations(t) {\n\t\t\t\tt.Logf(""Expectations didn't match forMock: %+v"", reflect.TypeOf(m))\n\t\t\t\treturn false"	"\t\t\tt.Logf(""Deprecated mock.AssertExpectationsForObjects(myMock.Mock) use mock.AssertExpectationsForObjects(myMock)"")\n\t\t\tobj = m"	spurious_correlation_results/human_annotation/full_code/test49/generated.go	spurious_correlation_results/human_annotation/full_code/test49/reference.go	spurious_correlation_results/human_annotation/full_code/test49/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test49/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test49/prompt.txt			
test49_t1809_s09	3	9	49	test49	1809	\tif	if	t	9	1681	Objects	0.001539	))  bool \n func  Assert Expect ations For [SOURCE:Objects] (t  Testing T ,  test Objects  ... interface	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  ! m .Assert Expect ations (t )  {\n	"\t\t\tif !m.AssertExpectations(t) {\n\t\t\t\tt.Logf(""Expectations didn't match forMock: %+v"", reflect.TypeOf(m))\n\t\t\t\treturn false"	"\t\t\tt.Logf(""Deprecated mock.AssertExpectationsForObjects(myMock.Mock) use mock.AssertExpectationsForObjects(myMock)"")\n\t\t\tobj = m"	spurious_correlation_results/human_annotation/full_code/test49/generated.go	spurious_correlation_results/human_annotation/full_code/test49/reference.go	spurious_correlation_results/human_annotation/full_code/test49/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test49/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test49/prompt.txt			
test49_t1809_s10	3	10	49	test49	1809	\tif	if	t	10	1658	ations	0.006081	 you  are  asked  to  complete  func  Assert Expect [SOURCE:ations] For Objects (( t  Testing T ,  test	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  ! m .Assert Expect ations (t )  {\n	"\t\t\tif !m.AssertExpectations(t) {\n\t\t\t\tt.Logf(""Expectations didn't match forMock: %+v"", reflect.TypeOf(m))\n\t\t\t\treturn false"	"\t\t\tt.Logf(""Deprecated mock.AssertExpectationsForObjects(myMock.Mock) use mock.AssertExpectationsForObjects(myMock)"")\n\t\t\tobj = m"	spurious_correlation_results/human_annotation/full_code/test49/generated.go	spurious_correlation_results/human_annotation/full_code/test49/reference.go	spurious_correlation_results/human_annotation/full_code/test49/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test49/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test49/prompt.txt			
test6_t783_s01	4	1	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	1	782	.Errorf	0.040401	"<|im_start|> assistant \n \t\t\t \tl int Ctx .Log [SOURCE:.Errorf] ("" invalid  configuration ,  multiple  packages  with  the"	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test6_t783_s02	4	2	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	2	271	\tan	0.003237	Settings )  * go analysis .L inter  {\n [SOURCE:\tan] alyzer  :=  import as .An alyzer \n\n \treturn	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test6_t783_s03	4	3	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	3	468	Packages	0.002926	 err )\n \t \t }\n\n \t \t uniq [SOURCE:Packages]  :=  make (map [string ] config .Import As	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test6_t783_s04	4	4	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	4	105	fmt	0.003569	"/  Below  is  the  imported  package  path  "" [SOURCE:fmt] "";  "" strconv "";  "" strings "";  """	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test6_t783_s05	4	5	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	5	308	\tnil	0.002749	analysis .An alyzer { an alyzer },\n \t [SOURCE:\tnil] ,\n \t ). WithContext Setter (func (l int	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test6_t783_s06	4	6	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	6	516	.Errorf	0.021028	" ==  """"  {\n \t\t\t \tl int Ctx .Log [SOURCE:.Errorf] ("" invalid  configuration ,  empty  package :  pkg"	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test6_t783_s07	4	7	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	7	764	 marked	0.00119	Info )\n }  Ensure  that  only  missing  codes [SOURCE: marked]  as  < M ID >  are  returned <|im_end|>	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test6_t783_s08	4	8	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	8	702	 fmt	0.001298	"\terr  :=  analyzer .Flags .Set ("" alias "", [SOURCE: fmt] .Sprintf (""% s :% s "",  a .P"	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test6_t783_s09	4	9	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	9	474	config	0.00106	\t uniq Packages  :=  make (map [string ] [SOURCE:config] .Import As Alias )\n \t \t uniq Aliases	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test6_t783_s10	4	10	6	test6	783	"("""	"""invalid configuration, multiple packages with the same name: pkg=%s"""	"""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"""	10	560	M	0.003289	Packages [a .P kg ];  ok  {  < [SOURCE:M] ID >  \t\t \t }\n\n \t\t \t //	"assistant \n \t\t\t \tl int Ctx .Log .Errorf [TARGET:(""] invalid  configuration ,  multiple  packages  with  the  same"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple packages with the same name: pkg=%s"", a.Pkg)\n\t\t\t\tcontinue"	"\t\t\t\tlintCtx.Log.Errorf(""invalid configuration, multiple aliases for the same package: pkg=%s aliases=[%s,%s]"", a.Pkg, a.Alias, v.Alias)\n\t\t\t} else {\n\t\t\t\tuniqPackages[a.Pkg] = a"	spurious_correlation_results/human_annotation/full_code/test6/generated.go	spurious_correlation_results/human_annotation/full_code/test6/reference.go	spurious_correlation_results/human_annotation/full_code/test6/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test6/prompt.txt			
test42_t4608_s01	5	1	42	test42	4608	.Errorf	Errorf	Warningf	1	4607	eed	0.014261	"<|im_start|> assistant \n \t \tlog .Ch ang ef [SOURCE:eed] .Errorf (ca .C tx (),  "" failed  to"	"assistant \n \t \tlog .Ch ang ef eed [TARGET:.Errorf] (ca .C tx (),  "" failed  to  get"	"\t\tlog.Changefeed.Errorf(ca.Ctx(), ""failed to get SliMetrics: %v"", err)\n\t\treturn"	"\t\tlog.Changefeed.Warningf(ca.Ctx(), ""moving to draining due to error getting sli metrics: %v"", err)\n\t\tca.MoveToDraining(err)\n\t\tca.cancel()\n\t\treturn"	spurious_correlation_results/human_annotation/full_code/test42/generated.go	spurious_correlation_results/human_annotation/full_code/test42/reference.go	spurious_correlation_results/human_annotation/full_code/test42/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test42/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test42/prompt.txt			
